beetle_id,taxon_id,family,genus,specific_epithet,scientific_name,scientific_name_authorship
14764,918691,Erotylidae,Iphiclus,,"Iphiclus Chevrolat, 1837",
14765,301847,Erotylidae,Ischyrus,,"Ischyrus Lacordaire, 1842",
14766,1465894,Staphylinidae,Palporus,nitidulus,"Palporus nitidulus (Fabricius, 1781)",
14767,1026791,Chrysomelidae,Erynephala,,"Erynephala Blake, 1936",
14768,1118316,Carabidae,Athrostictus,paganus,"Athrostictus paganus (Dejean, 1831)",
14769,1192717,Melyridae,Astylus,,"Astylus Laporte, 1836",
14770,964657,Curculionidae,Hylocurus,disparilis,"Hylocurus disparilis Wood, 1971",
14771,311051,Chrysomelidae,Megalostomis,,"Megalostomis Chevrolat, 1836",
14772,780202,Buprestidae,Atacamita,chiliensis,"Atacamita chiliensis (Laporte & Gory, 1835)",
14773,984507,Scarabaeidae,Callistethus,,"Callistethus Blanchard, 1851",
14774,1228920,Cantharidae,Discodon,,"Discodon Gorham, 1881",
14775,173331,Dytiscidae,Bidessonotus,,"Bidessonotus Régimbart, 1895",
14776,1422377,Tenebrionidae,Asiopus,,"Asiopus Sharp, 1892",
14777,268597,Curculionidae,Leptoschoinus,fucatus,"Leptoschoinus fucatus (J.C.F.Klug, 1829)",
14778,1150694,Carabidae,Ceroglossus,chilensis,"Ceroglossus chilensis solieri Roeschke, 1900",
14779,1464129,Curculionidae,Pantomorus,circumcinctus,"Pantomorus circumcinctus Sharp, 1891",
14780,1446151,Curculionidae,Nanus,hispidus,"Nanus hispidus G.C.Champion, 1909",
14781,1534839,Cleridae,Pelonium,,"Pelonium Spinola, 1844",
14782,310915,Chrysomelidae,Acalymma,,"Acalymma Barber, 1947",
14783,829318,Cerambycidae,Taeniotes,boliviensis,"Taeniotes boliviensis Dillon & Dillon, 1941",
14784,346283,Buprestidae,Acmaeodera,holsteni,"Acmaeodera holsteni White, 1939",
14785,269816,Cerambycidae,Tanyochraethes,hololeucus,"Tanyochraethes hololeucus (Bates, 1892)",
14786,1131277,Chrysomelidae,Plagiometriona,buqueti,"Plagiometriona buqueti (Boheman, 1855)",
14787,1449181,Dryophthoridae,Cactophagus,,"Cactophagus J.L.LeConte, 1876",
14788,1408738,Cerambycidae,Nealcidion,albolineatum,"Nealcidion albolineatum Monné M.A. & Monné M.L., 2009",
14789,1413966,Curculionidae,Cratosomus,vaginalis,"Cratosomus vaginalis Gyll., 1837",
14790,937683,Cerambycidae,Ceragenia,insulana,"Ceragenia insulana Fisher, 1943",
14791,82465,Dermestidae,Dermestes,marmoratus,"Dermestes marmoratus Say, 1823",
14792,737425,Brentidae,Estenorhinus,guttatus,"Estenorhinus guttatus Sharp, 1895",
14793,1653460,Buprestidae,Agrilus,lignicida,"Agrilus lignicida Curletti & Brûlé, 2011",
14794,132031,Phalacridae,Olibrus,,"Olibrus Erichson, 1845",
14795,781861,Buprestidae,Lasionota,semivittata,"Lasionota semivittata (Fairmaire & Germain, 1858) Moore & Vidal, 2015",
14796,942762,Cleridae,Cymatoderella,collaris,"Cymatoderella collaris (Spinola, 1844)",
14797,710574,Curculionidae,Gerstaeckeria,hubbardi,"Gerstaeckeria hubbardi Pierce, 1912",
14798,456956,Melyridae,Hypebaeus,apicalis,"Hypebaeus apicalis (Say, 1825)",
14799,1640890,Cerambycidae,Protorma,costifera,"Protorma costifera (Thomson, 1877)",
14800,702942,Malachiidae,Attalus,,"Attalus Erichson, 1840",
14801,1668378,Cerambycidae,Gigantotrichoderes,cummingi,"Gigantotrichoderes cummingi Botero, Le Tirant & Santos-Silva, 2018",
14802,1677781,Chrysomelidae,Platyphora,,"Platyphora Gistel, 1857",
14803,491055,Curculionidae,Neopsilorhinus,,"Neopsilorhinus Bovie, 1907",
14804,1559547,Coccinellidae,Serratitibia,,"Serratitibia Gordon & Canepari, 2013",
14805,430565,Cerambycidae,Ancylocera,bicolor,"Ancylocera bicolor (Olivier, 1795)",
14806,1184231,Cerambycidae,Anisopodus,curvilineatus,"Anisopodus curvilineatus White, 1855",
14807,1278681,Chrysomelidae,Cyrtonota,machupicchu,"Cyrtonota machupicchu Borowiec & Sassi, 1999",
14808,1449596,Cerambycidae,Gnomidolon,laetabile,"Gnomidolon laetabile Bates, 1885",
14809,1285999,Curculionidae,Polydrusus,roseus,"Polydrusus roseus (Blanchard, 1851)",
14810,1352621,Cerambycidae,Odontocera,flavicauda,"Odontocera flavicauda Bates, 1873",
14811,303391,Carabidae,Pasimachus,rotundipennis,"Pasimachus rotundipennis Chevrolat, 1834",
14812,267080,Scarabaeidae,Euphoria,subguttata,"Euphoria subguttata (Burmeister, 1842)",
14813,269033,Brentidae,Stereobates,pedator,"Stereobates pedator Sharp, 1895",
14814,805163,Cerambycidae,Eburodacrys,vittata,"Eburodacrys vittata (Blanchard, 1847)",
14815,1405829,Erotylidae,Erotylus,,"Erotylus Fabricius, 1775",
14816,305079,Dryophthoridae,Rhodobaenus,interruptus,"Rhodobaenus interruptus Champion, 1910",
14817,1351457,Dryophthoridae,Orthognathus,lividus,"Orthognathus lividus L.Gyllenhal, 1838",
14818,1036947,Chrysomelidae,Asphaera,,"Asphaera Duponchel & Chevrolat, 1842",
14819,964521,Cerambycidae,Eburodacrys,trilineata,"Eburodacrys trilineata (Aurivillius, 1893)",
14820,993920,Curculionidae,Chauliopleurus,adipatus,"Chauliopleurus adipatus Champion, 1911",
14821,1454925,Carabidae,Cylindera,sinuosa,"Cylindera sinuosa (Brullé, 1837)",
14822,1296513,Erotylidae,Mycotretus,chilensis,"Mycotretus chilensis Crotch, 1876",
14823,303390,Carabidae,Pasimachus,purpuratus,"Pasimachus purpuratus (Putzeys, 1845)",
14824,1675886,Erotylidae,Acropteroxys,,"Acropteroxys Gorham, 1887",
14825,1446997,Scarabaeidae,Cyclocephala,picipes,"Cyclocephala picipes (Olivier, 1789)",
14826,1063972,Ripiphoridae,Macrosiagon,discicolle,"Macrosiagon discicolle (Gerstäcker, 1855)",
14827,1643669,Carabidae,Cicindela,dysenterica,"Cicindelidia dysenterica (Bates, 1881)",
14828,310119,Chrysomelidae,Diplacaspis,prosternalis,"Diplacaspis prosternalis (Schaeffer, 1906)",
14829,983026,Ommatidae,Tetraphalerus,bruchi,"Tetraphalerus bruchi Heller, 1913",
14830,1568333,Tenebrionidae,Strongylium,panamense,"Strongylium panamense Champion, 1888",
14831,1158897,Curculionidae,Cratosomus,corbyi,"Cratosomus corbyi Guér., 1829-44",
14832,1164817,Chrysomelidae,Prasona,,"Prasona Baly, 1861",
14833,174297,Curculionidae,Conotrachelus,,"Conotrachelus Dejean & P.F.M.A., 1835",
14834,510084,Buprestidae,,,Buprestidae,
14835,1558614,Cerambycidae,Tetranodus,tropipennis,"Tetranodus tropipennis Chemsak, 1977",
14836,1263359,Mordellidae,Isotrilophus,erraticus,"Isotrilophus erraticus (Smith, 1883)",
14837,269270,Curculionidae,Platyomus,nigroguttatus,"Platyomus nigroguttatus Champion, 1911",
14838,130585,Dermestidae,Anthrenus,flavipes,"Anthrenus flavipes Leconte, 1856",
14839,1391094,Cerambycidae,Gagarinia,mniszechii,"Gagarinia mniszechii (Chabrillac, 1857)",
14840,1192394,Chrysomelidae,Proseicela,bicruciata,"Proseicela bicruciata Jacoby, 1880",
14841,1674248,Cerambycidae,Eburia,,"Coeleburia Thomson, 1860",
14842,309860,Chrysomelidae,Disonycha,varicornis,"Disonycha varicornis Horn, 1889",
14843,994610,Carabidae,Odontocheila,fulgens,"Odontocheila fulgens (Klug, 1834)",
14844,301335,Scarabaeidae,Homoiosternus,beckeri,"Homoiosternus beckeri Ohaus, 1901",
14845,232167,Chrysomelidae,Systena,blanda,"Systena blanda (Melsheimer, 1847)",
14846,908276,Scarabaeidae,Chrysina,argenteola,"Chrysina argenteola (Bates, 1888)",
14847,305062,Dryophthoridae,Rhodobaenus,adspersus,"Rhodobaenus adspersus G.C.Champion, 1910",
14848,1286777,Cerambycidae,Anelaphus,souzai,"Anelaphus souzai (Zajciw, 1964)",
14849,858496,Erotylidae,Erotylus,,"Erotylus Fabricius, 1775",
14850,1592237,Erotylidae,Goniocephala,,"Goniolanguria Crotch, 1875",
14851,857034,Chrysomelidae,Echoma,bonfilsii,"Echoma bonfilsii (Boheman, 1854)",
14852,1674280,Cerambycidae,Eburia,semipubescens,"Coeleburia semipubescens Thomson, 1864",
14853,1580940,Scarabaeidae,Apteroathlia,nox,"Apteroathlia nox Smith & Evans, 2018",
14854,1523803,Meloidae,Nemognatha,,"Nemognatha Illiger, 1807",
14855,918307,Scarabaeidae,Bolax,flavolineata,"Bolax flavolineata (Mannerheim, 1828)",
14856,1634461,Histeridae,Euxenister,wheeleri,"Euxenister wheeleri Mann, 1925",
14857,781624,Melyridae,Arthrobrachus,,"Arthrobrachus Solier, 1849",
14858,306465,Cerambycidae,Cirrhicera,basalis,"Cirrhicera basalis Gahan, 1892",
14859,306536,Cerambycidae,Megosmidus,tuberculatus,"Megosmidus tuberculatus Hovore, 1988",
14860,334039,Laemophloeidae,Laemophloeus,terminalis,"Laemophloeus terminalis Casey, 1884",
14861,1357837,Buprestidae,Agrilus,puellus,"Agrilus puellus Gory & Laporte, 1837",
14862,176820,Cleridae,Necrobia,violacea,"Necrobia violacea (Linnaeus, 1758)",
14863,304968,Curculionidae,Sternechus,tuberculatus,"Sternechus tuberculatus Boheman, 1835",
14864,1459326,Tenebrionidae,Apsida,belti,"Apsida belti Bates, 1873",
14865,1549763,Meloidae,Epicauta,,"Epicauta Dejean, 1834",
14866,458139,Zopheridae,Endeitoma,granulata,"Endeitoma granulata (Say, 1826)",
14867,1422317,Chrysomelidae,Caryedes,,"Caryedes Hummel, 1827",
14868,1614290,Meloidae,Pseudomeloe,,"Pseudomeloe Fairmaire & Germain, 1863",
14869,926110,Coccinellidae,Psyllobora,,"Psyllobora Chevrolat, 1836",
14870,305714,Cerambycidae,Lepturges,limpidus,"Lepturges limpidus Bates, 1872",
14871,1364673,Erotylidae,Mycotretus,lepidus,"Mycotretus lepidus Lacordaire, 1842",
14872,1163564,Chrysomelidae,Heikertingeria,nigrolineata,"Heikertingeria nigrolineata Bryant, 1944",
14873,1459313,Scarabaeidae,Democrates,burmeisteri,"Democrates burmeisteri Reiche, 1852",
14874,1158718,Cerambycidae,Atrypanius,cinerascens,"Atrypanius cinerascens (Bates, 1864)",
14875,1587336,Erotylidae,Pselaphacus,,"Pselaphacus Percheron, 1835",
14876,306156,Cerambycidae,Aerenicopsis,championi,"Aerenicopsis championi Bates, 1885",
14877,1365235,Staphylinidae,Nordus,terminalis,"Nordus terminalis (Sharp, 1884)",
14878,310640,Chrysomelidae,Monocesta,,"Monocesta H.Clark, 1865",
14879,1164446,Cerambycidae,Heterachthes,pallidipennis,"Heterachthes pallidipennis (Thomson, 1865)",
14880,1028297,Tenebrionidae,Adelonia,sulcatula,"Adelonia sulcatula (Champion, 1885)",
14881,785164,Elateridae,Semiotus,,"Semiotus Eschscholtz, 1829",
14882,250996,Scarabaeidae,Euetheola,,"Euetheola Bates, 1888",
14883,889271,Dytiscidae,Laccophilus,quadrilineatus,"Laccophilus quadrilineatus Horn, 1871",
14884,1075751,Coccinellidae,Hyperaspis,,"Hyperaspis Chevrolat, 1836",
14885,1106980,Chrysomelidae,Alurnus,grossus,"Alurnus grossus Fabricius, 1775",
14886,786985,Cerambycidae,Oncideres,germarii,"Oncideres germarii Thomson, 1868",
14887,322960,Erotylidae,Erotylus,,"Erotylus Fabricius, 1775",
14888,306493,Cerambycidae,Colobothea,sinaloensis,"Colobothea sinaloensis Giesbert, 1979",
14889,1598470,Scirtidae,Scirtes,,"Scirtes Illiger, 1807",
14890,218658,Chrysomelidae,Donacia,piscatrix,"Donacia piscatrix Lacordaire, 1845",
14891,566918,Tenebrionidae,Phaleria,rotundata,"Phaleria rotundata LeConte, 1851",
14892,699556,Scarabaeidae,Macraspis,dichroa,"Macraspis dichroa Mannerheim, 1828",
14893,1684158,Curculionidae,Heilipodus,pertyi,"Heilipodus pertyi (Schönherr, 1843)",
14894,269080,Curculionidae,Piazurus,caprimulgus,"Piazurus caprimulgus Schoenherr, 1838",
14895,269734,Cerambycidae,Lepturges,navicularis,"Lepturges navicularis Bates, 1872",
14896,61553,Staphylinidae,Platydracus,,"Platydracus C.G.Thomson, 1858",
14897,1395359,Carabidae,Selenophorus,fabricii,"Selenophorus fabricii Shpeley & Hunting & Ball, 2017",
14898,306884,Scarabaeidae,Onthophagus,landolti,"Onthophagus landolti Harold, 1880",
14899,1496471,Lampyridae,Photinus,anisodrilus,"Photinus anisodrilus Zaragoza, 2007",
14900,876307,Chrysomelidae,Goniochenia,haroldi,"Goniochenia haroldi (Wagener, 1877)",
14901,1405061,Cerambycidae,Eulachnesia,smaragdina,"Eulachnesia smaragdina Bates, 1872",
14902,932361,Cerambycidae,Acaua,exotica,"Acaua exotica Martins & Galileo, 1995",
14903,216324,Passandridae,Catogenus,rufus,"Catogenus rufus (Fabricius, 1792)",
14904,1168373,Cerambycidae,Temnopis,latifascia,"Temnopis latifascia Martins & Monné, 1975",
14905,311012,Chrysomelidae,Pteleon,brevicornis,"Pteleon brevicornis (Jacoby, 1887)",
14906,1523581,Chrysomelidae,Microctenochira,sanguinidorsis,"Microctenochira sanguinidorsis (Spaeth, 1926)",
14907,540881,Lucanidae,Leptinopterus,v-nigrum,"Leptinopterus v-nigrum (Hope, 1845)",
14908,1589346,Curculionidae,Litostylodes,chlorostomus,"Litostylodes chlorostomus Germar, 1823",
14909,896102,Buprestidae,Agrilus,scitulus,"Agrilus scitulus Horn, 1891",
14910,1369721,Cerambycidae,Neoclytus,personatus,"Neoclytus personatus Chemsak & Linsley, 1974",
14911,267984,Staphylinidae,Paederus,ustus,"Paederus ustus J.L.LeConte, 1858",
14912,996843,Tenebrionidae,Eleodes,gracilis,"Eleodes gracilis distans Blaisdell, 1909",
14913,1193914,Cerambycidae,Callipogon,barbiflavus,"Callipogon barbiflavus Lameere, 1913",
14914,1452376,Curculionidae,Pachnaeus,marmoratus,"Pachnaeus marmoratus Marshall, 1916",
14915,1178069,Chrysomelidae,Diabrotica,,"Diabrotica Chevrolat, 1836",
14916,268321,Carabidae,Chlaenius,leucoscelis,"Chlaenius leucoscelis Chevrolat, 1835",
14917,481690,Cerambycidae,Paromoeocerus,,"Paromoeocerus Gounelle, 1910",
14918,606182,Coccinellidae,Tenuisvalvae,,"Tenuisvalvae Duverger, 1989",
14919,1164813,Chrysomelidae,Lacpatica,bifasciata,"Lacpatica bifasciata Jacoby, 1884",
14920,310932,Chrysomelidae,Diabrotica,lemniscata,"Diabrotica lemniscata J.L.LeConte, 1868",
14921,1373677,Curculionidae,Apinocis,,"Apinocis Lea & A.M., 1927",
14922,177754,Hydrophilidae,Hydrobiomorpha,,"Hydrobiomorpha Blackburn, 1888",
14923,1005211,Chrysomelidae,Coptocycla,fastidiosa,"Coptocycla fastidiosa Boheman, 1855",
14924,1395782,Carabidae,Pentacomia,cupriventris,"Pentacomia cupriventris (Reiche, 1842)",
14925,1032508,Cerambycidae,Xylergates,lacteus,"Xylergates lacteus Bates, 1864",
14926,200014,Curculionidae,Otiorhynchus,ovatus,"Otiorhynchus ovatus (Linnaeus, 1758)",
14927,1062870,Curculionidae,Cionopsis,maculata,"Cionopsis maculata Burke, 1981",
14928,269878,Cerambycidae,Enaphalodes,niveitectus,"Enaphalodes niveitectus (Schaeffer, 1905)",
14929,1246922,Erotylidae,Mycotretus,tigrinus,"Mycotretus tigrinus Olivier, 1792",
14930,606596,Tenebrionidae,Charisius,granulatus,"Charisius granulatus Campbell, 2014",
14931,790816,Lucanidae,Aegognathus,leuthneri,"Aegognathus leuthneri Neervoort Van de Poll, 1886",
14932,225631,Coccinellidae,Neoharmonia,venusta,"Neoharmonia venusta (Melsheimer, 1847)",
14933,1133793,Chrysomelidae,Neofidia,,"Neofidia Strother, 2020",
14934,301431,Scarabaeidae,Phalangogonia,lacordairei,"Phalangogonia lacordairei Bates, 1888",
14935,1120898,Chrysomelidae,Demotispa,florianoi,"Demotispa florianoi (Bondar, 1942)",
14936,1613726,Cleridae,Enoclerus,,"Enoclerus Gahan, 1910",
14937,1040771,Chrysomelidae,Temnodachrys,,"Temnodachrys Monrós, 1951",
14938,700010,Carabidae,Selenophorus,discopunctatus,"Selenophorus discopunctatus Dejean, 1829",
14939,552143,Chrysomelidae,Discomorpha,biplagiata,"Discomorpha biplagiata (Guérin-Méneville, 1844)",
14940,1039889,Chrysomelidae,Charidotis,venusta,"Charidotis venusta Spaeth, 1936",
14941,542021,Curculionidae,Heilipus,tuberculosus,"Heilus tuberculosus (Perty, 1832)",
14942,1432319,Dytiscidae,Lancetes,nigriceps,"Lancetes nigriceps (Erichson, 1834)",
14943,972992,Meloidae,Glaphyrolytta,,"Glaphyrolytta Martínez, 1958",
14944,304216,Brentidae,Neacratus,guatemalensis,"Neacratus guatemalensis (Senna, 1893)",
14945,780183,Curculionidae,Platyaspistes,glaucus,"Platyaspistes glaucus Fåhraeus, 1840",
14946,1454784,Curculionidae,Pardisomus,biplagiatus,"Pardisomus biplagiatus Prena, 2003",
14947,303977,Curculionidae,Pandeleteius,cinereus,"Pandeleteius cinereus Horn, 1876",
14948,1077693,Tenebrionidae,Platydema,sexnotata,"Platydema sexnotata Chevrolat, 1878",
14949,216775,Carabidae,Chlaenius,tricolor,"Chlaenius tricolor Dejean, 1826",
14950,1001124,Hybosoridae,Anaides,simplicicollis,"Anaides simplicicollis Bates, 1887",
14951,1180642,Chrysomelidae,Metaxyonycha,,"Metaxyonycha Chevrolat, 1847",
14952,840700,Cerambycidae,Eburodacrys,assimilis,"Eburodacrys assimilis Gounelle, 1909",
14953,533536,Chrysomelidae,Chalepus,cincticollis,"Chalepus cincticollis Weise, 1905",
14954,177759,Dytiscidae,Hydaticus,,"Hydaticus Leach, 1817",
14955,856030,Chrysomelidae,Mesomphalia,sublaevis,"Mesomphalia sublaevis Boheman, 1850",
14956,474255,Coccinellidae,Mulsantina,cyathigera,"Mulsantina cyathigera (Gorham, 1891)",
14957,1492762,Cerambycidae,Pirangoclytus,latecinctus,"Pirangoclytus latecinctus (Bates, 1870)",
14958,306020,Cerambycidae,Carneades,grandis,"Carneades grandis (Thomson, 1860)",
14959,1180145,Chrysomelidae,Gynandrobrotica,equestris,"Gynandrobrotica equestris Fabricius, 1787",
14960,490044,Chrysomelidae,Omaspides,iheringi,"Omaspides iheringi (Spaeth, 1909)",
14961,625019,Carabidae,Dyschirius,sublaevis,"Dyschirius sublaevis Putzeys, 1846",
14962,1436680,Oedemeridae,Sisenecantharis,,"Sisenecantharis Pic, 1942",
14963,1146676,Lucanidae,Trogellus,trogoides,"Trogellus trogoides (Albers, 1883)",
14964,1249788,Tenebrionidae,Rhinandrus,obsoletus,"Rhinandrus obsoletus Champion, 1885",
14965,1450896,Cerambycidae,Ectenessa,guttigera,"Ectenessa guttigera (Lucas, 1859)",
14966,251778,Curculionidae,Compsus,,"Compsus Schoenherr, 1823",
14967,251404,Chrysomelidae,Caryedon,,"Caryedon Schoenherr, 1823",
14968,1404340,Scarabaeidae,Cotinis,mutabilis,"Cotinis mutabilis (Gory & Percheron, 1833)",
14969,1621297,Melyridae,Astylus,,"Astylus Laporte, 1836",
14970,1558084,Staphylinidae,Paraxenopygus,tremolerasi,"Paraxenopygus tremolerasi Bernhauer, 1911",
14971,1622371,Staphylinidae,Hypotelus,,"Hypotelus Erichson, 1839",
14972,303280,Carabidae,Galerita,aequinoctialis,"Galerita aequinoctialis Chaudoir, 1852",
14973,1497918,Curculionidae,Polyteles,inka,"Polyteles inka (Heller, 1932)",
14974,313187,Scarabaeidae,Diplotaxis,pubipes,"Diplotaxis pubipes Schaeffer, 1907",
14975,1342802,Curculionidae,Macromerus,albofasciatus,"Macromerus albofasciatus Champion, 1905",
14976,1444797,Curculionidae,Embates,,"Embates L.A.A.Chevrolat, 1833",
14977,1228784,Dermestidae,Novelsis,hornii,"Novelsis hornii (Jayne, 1882)",
14978,1149661,Coccinellidae,Epilachna,fausta,"Epilachna fausta Erichson, 1847",
14979,1109678,Cerambycidae,Stenorhopalus,virescens,"Stenorhopalus virescens (Fairmaire & Germain, 1859)",
14980,1605914,Scarabaeidae,Eudinopus,dytiscoides,"Eudinopus dytiscoides (Schreibers, 1802)",
14981,988628,Curculionidae,Cholus,pantherinus,"Cholus pantherinus (A.G.Olivier, 1791)",
14982,1180600,Chrysomelidae,Metaxyonycha,,"Metaxyonycha Chevrolat, 1847",
14983,215255,Staphylinidae,Bledius,mandibularis,"Bledius mandibularis Erichson, 1840",
14984,272129,Chrysomelidae,Charidotella,bifossulata,"Charidotella bifossulata (Boheman, 1855)",
14985,1162217,Chrysomelidae,Themesia,,"Themesia Lacordaire, 1848",
14986,1106899,Cleridae,Eurymetopum,,"Eurymetopum Blanchard, 1841",
14987,225295,Coccinellidae,Mulsantina,picta,"Mulsantina picta (Randall, 1838)",
14988,1400125,,Eurrhacus,,"Eurrhacus Waterhouse, 1879",
14989,865891,Chrysomelidae,Chelymorpha,areata,"Chelymorpha areata (Erichson, 1847)",
14990,326155,Tenebrionidae,Eleodes,suturalis,"Eleodes suturalis (Say, 1824)",
14991,1455273,Cerambycidae,Plectromerus,lingafelteri,"Plectromerus lingafelteri Micheli & Nearns, 2005",
14992,1415368,Cerambycidae,Oreodera,griseozonata,"Oreodera griseozonata Bates, 1861",
14993,1614347,Tenebrionidae,Rhinandrus,helopioides,"Rhinandrus helopioides (Kraatz, 1880)",
14994,850270,Cerambycidae,Eburodacrys,dubitata,"Eburodacrys dubitata White, 1853",
14995,1623538,Curculionidae,Lachnopus,aurifer,"Lachnopus aurifer (Drury, 1773)",
14996,1422382,Tenebrionidae,Asiopus,,"Asiopus Sharp, 1892",
14997,1098884,Curculionidae,Platyphysus,obtusus,"Platyphysus obtusus Bright & Skidmore, 2002",
14998,843613,Chrysomelidae,Omophoita,,"Omophoita Chevrolat, 1836",
14999,245842,Cerambycidae,Placosternus,,"Placosternus Hopping, 1937",
15000,1402331,Chrysomelidae,Calligrapha,,"Calligrapha Chevrolat, 1836",
15001,1435996,Scarabaeidae,Pristerophora,longipes,"Pristerophora longipes (Philippi, 1861)",
15002,858292,Curculionidae,Hybreoleptops,aureosignatus,"Hybreoleptops aureosignatus (Blanchard, 1851)",
15003,735572,Cerambycidae,Elateropsis,antennatus,"Elateropsis antennatus Galileo & Martins, 1994",
15004,271975,Buprestidae,Chrysobothris,merkelii,"Chrysobothris merkelii Horn, 1886",
15005,993958,Curculionidae,Brachyomus,octotuberculatus,"Brachyomus octotuberculatus (Fabricius, 1787)",
15006,1674240,Cerambycidae,Eburia,,"Coeleburia Thomson, 1860",
15007,947193,Buprestidae,Acmaeodera,marginenotata,"Acmaeodera marginenotata Chevrolat, 1867",
15008,861969,Chrysomelidae,Omaspides,abbreviata,"Omaspides abbreviata Baly, 1872",
15009,304796,Curculionidae,Apleurus,angularis,"Apleurus angularis Anderson, 1987",
15010,1621670,Ripiphoridae,Trigonodera,,"Pelecotoides Laporte, 1840",
15011,177284,Nitidulidae,Lobiopa,undulata,"Lobiopa undulata (Say, 1825)",
15012,1100221,Buprestidae,Agrilus,flohri,"Agrilus flohri (Waterhouse, 1890)",
15013,1193783,Scarabaeidae,Dyscinetus,questeli,"Dyscinetus questeli Chalumeau, 1982",
15014,305889,Cerambycidae,Trichoxys,bilineatus,"Trichoxys bilineatus (Chevrolat, 1860)",
15015,782839,Scarabaeidae,Neocorvicoana,reticulata,"Neocorvicoana reticulata (Kirby, 1818)",
15016,1404871,Erotylidae,Iphiclus,,"Iphiclus Chevrolat, 1837",
