location_id,koppen_code,vegetation_zone,country_derived
172840,Cfb,Tropischer Regenwald,Ecuador
172841,BSk,Mittelmeervegetation,Mexico
172842,Cfa,Tropischer Regenwald,Brazil
172843,Cfa,Gemäßigtes Grasland,Argentina
172844,Csb,Gemäßigter Laubwald,Chile
172845,Cfb,Tropischer Regenwald,Costa Rica
172846,Cwb,Tropischer Nadelwald,Mexico
172847,Am,Tropischer Regenwald,
172848,Af,Tropischer Regenwald,Colombia
172849,Cfa,Gemäßigtes Grasland,Argentina
172850,Aw,Tropischer Regenwald,Colombia
172851,Cfa,Tropischer Regenwald,Brazil
172852,Af,Tropischer Regenwald,Peru
172853,Cfa,Tropischer Regenwald,Argentina
172854,Cfb,Gemäßigtes Grasland,Argentina
172855,BSk,Gebirgs-Grasland,Argentina
172856,Cfa,,Argentina
172857,Cfb,Gemäßigter Laubwald,Chile
172858,Cfb,Tropischer Regenwald,Brazil
172859,Aw,Wüste / Trockengebiete,Ecuador
172860,BSk,Mittelmeervegetation,Mexico
172861,BSh,Tropischer Trockenwald,Mexico
172862,Csb,Mittelmeervegetation,Chile
172863,BWh,Wüste / Trockengebiete,Peru
172864,Cwb,Wüste / Trockengebiete,Mexico
172865,BSk,Wüste / Trockengebiete,Mexico
172866,BSh,Wüste / Trockengebiete,Mexico
172867,Aw,Tropisches Grasland / Savanne,Brazil
172868,Csb,Mittelmeervegetation,Chile
172869,Cwb,,Mexico
172870,Cwa,Tropischer Nadelwald,Mexico
172871,Aw,Tropischer Regenwald,Brazil
172872,Af,Tropischer Regenwald,French Guiana
172873,Af,Tropischer Regenwald,Colombia
172874,Aw,Tropischer Trockenwald,Mexico
172875,Am,Überschwemmtes Grasland,
172876,Cwb,Tropischer Nadelwald,Mexico
172877,Aw,Mangroven,Venezuela
172878,Aw,,Cuba
172879,Am,Tropisches Grasland / Savanne,Colombia
172880,BSh,Wüste / Trockengebiete,Mexico
172881,Am,Tropischer Regenwald,
172882,Cwb,Tropischer Nadelwald,Mexico
172883,Aw,,
172884,BWh,Wüste / Trockengebiete,Mexico
172885,BSk,Wüste / Trockengebiete,Mexico
172886,Aw,Tropischer Trockenwald,Mexico
172887,Aw,Tropisches Grasland / Savanne,Brazil
172888,Am,Tropischer Regenwald,Ecuador
172889,Af,Tropischer Regenwald,Colombia
172890,Cwa,Tropischer Trockenwald,Mexico
172891,BSk,Mittelmeervegetation,Chile
172892,Cfa,Gemäßigtes Grasland,Argentina
172893,Aw,Tropischer Trockenwald,Mexico
172894,Csb,Gemäßigter Laubwald,Chile
172895,Csb,,
172896,Am,Überschwemmtes Grasland,
172897,Cwb,Tropischer Trockenwald,Mexico
172898,Cfb,Tropischer Regenwald,Brazil
172899,Cfb,Tropischer Regenwald,Ecuador
172900,Aw,Tropischer Regenwald,
172901,Cfa,,Argentina
172902,Cfb,Mittelmeervegetation,Chile
172903,BSh,Wüste / Trockengebiete,
172904,Cfb,Gemäßigter Laubwald,Argentina
172905,Cfa,Tropisches Grasland / Savanne,Uruguay
172906,Cfa,Gemäßigtes Grasland,Argentina
172907,Cfb,Gemäßigter Laubwald,Chile
172908,Af,,Costa Rica
172909,Af,Überschwemmtes Grasland,
172910,Cwb,Tropischer Nadelwald,Mexico
172911,BWh,Wüste / Trockengebiete,Peru
172912,Am,Tropischer Regenwald,
172913,Am,,
172914,Cwa,Tropischer Regenwald,Brazil
172915,Cfa,Tropischer Regenwald,Brazil
172916,Cfb,Tropischer Regenwald,Colombia
172917,Cfb,Gemäßigter Laubwald,Chile
172918,Cfa,,Argentina
172919,BSk,Wüste / Trockengebiete,Mexico
172920,Cwb,Wüste / Trockengebiete,Mexico
172921,Af,Tropischer Regenwald,Ecuador
172922,Cfa,Tropischer Regenwald,Brazil
172923,Cfa,Tropischer Regenwald,Brazil
172924,Cfa,Gemäßigtes Grasland,Argentina
172925,Cwb,Tropischer Regenwald,Brazil
172926,Aw,Tropischer Trockenwald,Panama
172927,Aw,Tropischer Regenwald,Brazil
172928,Cfa,Tropisches Grasland / Savanne,
172929,Af,Tropischer Regenwald,Peru
172930,Cwb,Tropischer Nadelwald,Mexico
172931,Aw,Mangroven,Mexico
172932,Cwa,Tropisches Grasland / Savanne,Argentina
172933,Am,Tropisches Grasland / Savanne,Brazil
172934,Cwa,Tropischer Trockenwald,Mexico
172935,BSk,Mittelmeervegetation,Mexico
172936,Am,,
172937,Aw,,Costa Rica
172938,Aw,Tropisches Grasland / Savanne,Brazil
172939,Af,,
172940,Cfb,Tropischer Regenwald,Brazil
172941,Cfa,Gemäßigtes Grasland,Argentina
172942,Cfb,Tropischer Regenwald,Brazil
172943,Cwb,Tropischer Nadelwald,Honduras
172944,BSh,Wüste / Trockengebiete,Mexico
172945,Am,Tropischer Regenwald,Bolivia
172946,Cfa,Tropischer Regenwald,Brazil
172947,Aw,Wüste / Trockengebiete,Ecuador
172948,Am,Mangroven,French Guiana
172949,Cfa,Tropischer Regenwald,Brazil
172950,Cfa,,
172951,Cfa,Tropisches Grasland / Savanne,
172952,BWh,Wüste / Trockengebiete,Mexico
172953,Aw,,
172954,Af,Tropischer Regenwald,Brazil
172955,Cwb,Tropischer Regenwald,Honduras
172956,BWh,Wüste / Trockengebiete,Mexico
172957,Aw,Wüste / Trockengebiete,Venezuela
172958,Cfb,Tropischer Regenwald,Ecuador
172959,Am,Tropischer Regenwald,Costa Rica
172960,Am,Tropischer Regenwald,Costa Rica
172961,Aw,Tropisches Grasland / Savanne,Brazil
172962,Af,Tropischer Regenwald,Colombia
172963,Cfa,,
172964,BSh,Tropischer Trockenwald,Mexico
172965,Cfa,Tropischer Regenwald,Brazil
172966,Af,Tropischer Regenwald,Bolivia
172967,Am,Tropischer Regenwald,Costa Rica
172968,Cwb,Wüste / Trockengebiete,Mexico
172969,Am,Tropischer Regenwald,Peru
172970,Cfb,Tropischer Regenwald,Brazil
172971,Cfa,Tropisches Grasland / Savanne,Uruguay
172972,Af,Tropischer Regenwald,Costa Rica
172973,Aw,,
172974,BWh,Wüste / Trockengebiete,Peru
172975,Cfa,Tropischer Regenwald,Brazil
172976,Af,Tropischer Regenwald,Costa Rica
172977,Cwb,Tropischer Nadelwald,Mexico
172978,Af,Tropischer Regenwald,Ecuador
172979,Cfb,Tropischer Regenwald,Colombia
172980,Am,Tropischer Regenwald,Peru
172981,Aw,Tropischer Regenwald,Brazil
172982,BSh,Wüste / Trockengebiete,
172983,Cfa,Gemäßigtes Grasland,Argentina
172984,BSk,Wüste / Trockengebiete,Mexico
172985,BWh,Tropischer Trockenwald,Mexico
172986,Am,Tropisches Grasland / Savanne,Colombia
172987,BWh,Wüste / Trockengebiete,Mexico
172988,Cfb,Tropischer Regenwald,Ecuador
172989,Aw,Tropisches Grasland / Savanne,Brazil
172990,Cfa,,
172991,Csb,Mittelmeervegetation,Mexico
172992,Am,Tropisches Grasland / Savanne,Colombia
172993,Cfa,Gemäßigtes Grasland,Argentina
172994,Cfa,Tropischer Regenwald,Argentina
172995,BSh,Mangroven,Mexico
172996,Cwb,Tropischer Nadelwald,Mexico
172997,Cfa,Mangroven,Brazil
172998,Af,Tropischer Regenwald,Jamaica
172999,Aw,Tropischer Trockenwald,Ecuador
173000,Aw,Tropischer Trockenwald,Nicaragua
173001,Aw,Tropischer Trockenwald,Mexico
173002,Cfa,Tropischer Regenwald,Brazil
173003,Af,Tropischer Regenwald,Peru
173004,Af,,Costa Rica
173005,Cfa,Mangroven,Brazil
173006,Af,Tropischer Regenwald,Ecuador
173007,Am,Tropischer Regenwald,Mexico
173008,Af,Tropischer Regenwald,Costa Rica
173009,Am,Mangroven,Belize
173010,Aw,Tropischer Regenwald,Brazil
173011,Cwb,Tropisches Grasland / Savanne,Argentina
173012,Cwb,Tropischer Nadelwald,Mexico
173013,Cfa,Gemäßigtes Grasland,Argentina
173014,Csb,Gemäßigter Laubwald,Chile
173015,Csb,Mittelmeervegetation,Chile
173016,Cfa,,Argentina
173017,BSh,Wüste / Trockengebiete,
173018,Af,Tropischer Regenwald,Colombia
173019,Cfb,Gemäßigter Laubwald,Chile
173020,BSh,Tropischer Trockenwald,Mexico
173021,Cwb,Wüste / Trockengebiete,Mexico
173022,Cfb,Tropischer Regenwald,Brazil
173023,ET,Tropischer Regenwald,Ecuador
173024,Cfb,Tropischer Regenwald,Ecuador
173025,Aw,Tropischer Trockenwald,Mexico
173026,Am,Tropisches Grasland / Savanne,Colombia
173027,Cwb,,Mexico
173028,Aw,Tropischer Regenwald,Brazil
173029,BSh,Wüste / Trockengebiete,Mexico
173030,BSh,Wüste / Trockengebiete,Mexico
173031,Cwb,Wüste / Trockengebiete,Mexico
173032,Cfa,,Argentina
173033,Cwb,Tropischer Nadelwald,Mexico
173034,Cwa,Tropischer Trockenwald,Mexico
173035,Csb,Gemäßigter Laubwald,Chile
173036,Aw,Tropischer Regenwald,Brazil
173037,Cwb,Tropischer Nadelwald,Mexico
173038,Aw,Tropisches Grasland / Savanne,Brazil
173039,Cfb,Tropischer Regenwald,Honduras
173040,Cwb,Tropisches Grasland / Savanne,Brazil
173041,Cfa,,
173042,Aw,Tropischer Regenwald,Mexico
173043,Cwa,Gemäßigtes Grasland,Argentina
173044,Cwb,Tropischer Nadelwald,Mexico
173045,Am,Tropischer Regenwald,Brazil
173046,Aw,Tropischer Regenwald,Brazil
173047,Aw,Tropischer Regenwald,Brazil
173048,Af,Tropischer Regenwald,Costa Rica
173049,Am,Tropischer Regenwald,Panama
173050,Aw,Tropischer Regenwald,Brazil
173051,Am,Tropischer Regenwald,Costa Rica
173052,Am,Wüste / Trockengebiete,
173053,Cwa,Tropischer Nadelwald,Mexico
173054,Cfa,,
173055,Aw,Tropischer Regenwald,Venezuela
173056,Af,Tropischer Regenwald,Costa Rica
173057,Aw,Tropisches Grasland / Savanne,Brazil
173058,Csa,Gemäßigter Laubwald,Chile
173059,Cfa,Wüste / Trockengebiete,
173060,Cfb,Tropischer Regenwald,Costa Rica
173061,Am,Tropischer Regenwald,Brazil
173062,BSh,Tropischer Trockenwald,Mexico
173063,BWh,Wüste / Trockengebiete,Mexico
173064,BSh,Wüste / Trockengebiete,
173065,BSh,Wüste / Trockengebiete,Mexico
173066,Csb,Mittelmeervegetation,Chile
173067,BWh,Wüste / Trockengebiete,Mexico
173068,Csb,Gemäßigter Laubwald,Chile
173069,Am,Tropischer Regenwald,Brazil
173070,Af,Tropischer Regenwald,Peru
173071,Csb,Gemäßigter Laubwald,Chile
173072,Af,Tropischer Regenwald,Costa Rica
173073,Cwb,Tropischer Nadelwald,Guatemala
173074,Cwb,Wüste / Trockengebiete,Mexico
173075,Cfa,Gemäßigtes Grasland,Argentina
173076,Aw,Tropischer Regenwald,Mexico
173077,Af,Tropischer Regenwald,Ecuador
173078,BWh,Wüste / Trockengebiete,Mexico
173079,Cwb,,Mexico
173080,,,Costa Rica
173081,Aw,Wüste / Trockengebiete,Venezuela
173082,Cwa,Gemäßigtes Grasland,Argentina
173083,BWh,Wüste / Trockengebiete,Mexico
173084,Af,Tropischer Regenwald,Peru
173085,Cfa,Gemäßigtes Grasland,Argentina
173086,Cfb,Tropischer Regenwald,Brazil
173087,BSh,Wüste / Trockengebiete,
173088,Cfa,Überschwemmtes Grasland,Argentina
173089,Cwb,Wüste / Trockengebiete,Mexico
173090,Am,Tropischer Regenwald,French Guiana
173091,Am,Tropischer Regenwald,Costa Rica
173092,BWh,Wüste / Trockengebiete,Mexico
173093,Cfa,Tropischer Regenwald,Brazil
173094,BWh,Wüste / Trockengebiete,Mexico
173095,Af,Tropischer Regenwald,Ecuador
173096,Csa,Mittelmeervegetation,Chile
173097,Cfa,Tropisches Grasland / Savanne,Brazil
173098,BWh,Wüste / Trockengebiete,Mexico
173099,Cwa,Tropischer Regenwald,Mexico
173100,Cwb,Tropischer Nadelwald,Mexico
173101,BWh,Wüste / Trockengebiete,Peru
173102,Cwb,,Mexico
173103,Cfa,Gemäßigtes Grasland,Argentina
173104,Cwa,Tropischer Trockenwald,Mexico
173105,Cfb,Tropischer Regenwald,Brazil
173106,Cwb,Wüste / Trockengebiete,Mexico
173107,Aw,Tropischer Trockenwald,Honduras
173108,Am,Überschwemmtes Grasland,
173109,Aw,Tropischer Regenwald,Brazil
173110,BSk,Gemäßigtes Grasland,Argentina
173111,Am,Überschwemmtes Grasland,
173112,Cfa,Gemäßigtes Grasland,Argentina
173113,Cfa,Tropischer Regenwald,Brazil
173114,Cfb,Tropischer Regenwald,Colombia
173115,Cfb,Gemäßigtes Grasland,Argentina
173116,Cfa,Gemäßigtes Grasland,Argentina
173117,Csb,Mittelmeervegetation,Chile
173118,Cfa,Tropischer Regenwald,Brazil
173119,Af,Tropischer Regenwald,Peru
173120,Am,Tropischer Trockenwald,Guatemala
173121,Cfb,Tropischer Regenwald,Panama
173122,Af,Tropischer Regenwald,Costa Rica
173123,Cwa,Tropischer Regenwald,Brazil
173124,Cfa,,
173125,BSh,Wüste / Trockengebiete,
173126,Aw,Wüste / Trockengebiete,Brazil
173127,Am,Tropischer Regenwald,Guatemala
173128,BSh,Wüste / Trockengebiete,Mexico
173129,BWh,Tropischer Trockenwald,Mexico
173130,BWh,Wüste / Trockengebiete,Mexico
173131,Cfa,Gemäßigtes Grasland,Argentina
173132,BSh,Wüste / Trockengebiete,
173133,Af,Tropischer Regenwald,Puerto Rico
173134,Af,Tropischer Trockenwald,Haiti
173135,Cfa,Gemäßigtes Grasland,Argentina
173136,BSk,Wüste / Trockengebiete,Mexico
173137,Cwa,Tropischer Regenwald,Brazil
173138,BSk,Mittelmeervegetation,Chile
173139,Cwa,Tropischer Trockenwald,Mexico
173140,Am,Tropischer Regenwald,Mexico
173141,Aw,Tropischer Trockenwald,Mexico
173142,Cwb,Tropischer Nadelwald,Mexico
173143,BSk,Wüste / Trockengebiete,Mexico
173144,Am,Tropischer Regenwald,
173145,Csb,Gemäßigter Laubwald,Chile
173146,Am,Wüste / Trockengebiete,
173147,Am,Tropischer Regenwald,Brazil
173148,Csb,Gemäßigter Laubwald,Chile
173149,Af,,
173150,BSk,,Mexico
173151,Aw,Wüste / Trockengebiete,Brazil
173152,BSh,Wüste / Trockengebiete,
173153,BWh,Wüste / Trockengebiete,Mexico
173154,Cfb,Tropischer Regenwald,Colombia
173155,Aw,Tropischer Nadelwald,Mexico
173156,Cfa,Gemäßigtes Grasland,Argentina
173157,Cwa,Tropischer Trockenwald,Mexico
173158,Cfa,Tropisches Grasland / Savanne,
173159,Cwb,,Mexico
173160,BSk,Mittelmeervegetation,Chile
173161,Am,Tropischer Regenwald,Mexico
173162,Aw,Tropischer Regenwald,Ecuador
173163,Af,Tropischer Regenwald,Costa Rica
173164,Cwa,Wüste / Trockengebiete,Mexico
173165,Aw,Tropischer Nadelwald,Mexico
173166,BWh,Wüste / Trockengebiete,Mexico
173167,,Tropischer Regenwald,Ecuador
173168,BWh,Wüste / Trockengebiete,Mexico
173169,Cwb,Wüste / Trockengebiete,Mexico
173170,Cwb,Tropischer Regenwald,Brazil
173171,Aw,Tropischer Trockenwald,Mexico
173172,BSk,Wüste / Trockengebiete,Mexico
173173,BWh,Wüste / Trockengebiete,Peru
173174,Af,Tropischer Regenwald,Peru
173175,Cfa,Wüste / Trockengebiete,
173176,Csb,Tropischer Regenwald,Ecuador
173177,Af,Tropischer Regenwald,Costa Rica
173178,Am,Tropischer Regenwald,Peru
173179,Cwb,Wüste / Trockengebiete,Mexico
173180,Cfa,Gemäßigtes Grasland,Argentina
173181,Am,Tropischer Regenwald,Guatemala
173182,Cfa,Überschwemmtes Grasland,Argentina
173183,Af,Tropischer Regenwald,Costa Rica
173184,Csb,Tropischer Regenwald,Colombia
173185,Aw,Mangroven,Mexico
173186,Aw,Tropisches Grasland / Savanne,Brazil
173187,Cfb,Gemäßigtes Grasland,Argentina
173188,BSh,Tropischer Trockenwald,Mexico
173189,Af,Tropischer Regenwald,Puerto Rico
173190,Cwb,Tropischer Nadelwald,Mexico
173191,Cfa,Tropischer Regenwald,Brazil
173192,Cfb,Tropischer Regenwald,Ecuador
173193,Af,Überschwemmtes Grasland,
173194,Cfa,Tropischer Regenwald,Brazil
173195,Cfa,Tropischer Regenwald,Brazil
173196,BSh,Wüste / Trockengebiete,Mexico
173197,Cfb,Tropischer Regenwald,Mexico
173198,Cfa,Tropischer Regenwald,Brazil
173199,Cfa,Tropischer Regenwald,Brazil
173200,Aw,Tropischer Regenwald,Brazil
173201,Aw,Tropischer Nadelwald,Honduras
173202,Af,Überschwemmtes Grasland,
173203,BSk,Mittelmeervegetation,Chile
173204,BSk,Mittelmeervegetation,Chile
173205,BSh,Wüste / Trockengebiete,Mexico
173206,Cfa,Tropischer Regenwald,Argentina
173207,Cfa,Tropischer Regenwald,Brazil
173208,Cfa,Tropischer Regenwald,Brazil
173209,Cfa,Gemäßigtes Grasland,Argentina
173210,Aw,Tropischer Regenwald,Brazil
173211,Cfa,Tropischer Regenwald,Brazil
173212,Cwb,Tropischer Nadelwald,Mexico
173213,Am,Tropischer Regenwald,Costa Rica
173214,Aw,Tropischer Regenwald,Mexico
173215,Cfa,Gemäßigtes Grasland,Argentina
173216,BSk,Wüste / Trockengebiete,Mexico
173217,BSh,Wüste / Trockengebiete,Mexico
173218,Cfb,Tropischer Regenwald,Ecuador
173219,BSk,Gemäßigtes Grasland,Argentina
173220,Aw,Tropischer Regenwald,Ecuador
173221,Cwb,Tropischer Nadelwald,Mexico
173222,BSh,Wüste / Trockengebiete,
173223,Af,Überschwemmtes Grasland,
173224,BWk,Mittelmeervegetation,Chile
173225,Af,Tropischer Regenwald,Colombia
173226,Aw,Tropischer Regenwald,Brazil
173227,Aw,Tropischer Regenwald,Venezuela
173228,BWh,Wüste / Trockengebiete,Mexico
173229,Cwb,Wüste / Trockengebiete,Mexico
173230,Aw,Tropischer Regenwald,Brazil
173231,Aw,Überschwemmtes Grasland,
173232,Csb,Mittelmeervegetation,Chile
173233,Csb,,
173234,Am,Tropischer Trockenwald,Colombia
173235,Af,Tropischer Regenwald,Costa Rica
173236,Am,Tropischer Regenwald,Costa Rica
173237,Aw,Wüste / Trockengebiete,Brazil
173238,BWh,Wüste / Trockengebiete,Mexico
173239,Cfa,Tropisches Grasland / Savanne,
173240,Cfa,,Argentina
173241,Aw,Tropischer Regenwald,Brazil
173242,Aw,Tropischer Trockenwald,Mexico
173243,Cfb,Tropischer Regenwald,Mexico
173244,Cfa,Gemäßigtes Grasland,Argentina
173245,Csb,,
173246,Cfa,Gemäßigtes Grasland,Argentina
173247,Aw,Tropischer Trockenwald,Mexico
173248,BSh,Wüste / Trockengebiete,Mexico
173249,Cwa,Tropischer Trockenwald,Mexico
173250,Aw,Tropischer Trockenwald,Mexico
173251,Aw,Tropischer Trockenwald,Mexico
173252,Aw,Tropischer Nadelwald,Honduras
173253,BWh,Wüste / Trockengebiete,Mexico
173254,Cfa,Tropisches Grasland / Savanne,
173255,BSk,Wüste / Trockengebiete,Mexico
173256,Aw,Tropischer Regenwald,Ecuador
173257,BSh,Tropisches Grasland / Savanne,Argentina
173258,Aw,Tropisches Grasland / Savanne,Brazil
173259,Am,Tropischer Regenwald,
173260,Cwb,Tropischer Nadelwald,Mexico
173261,Cfa,Gemäßigtes Grasland,Argentina
173262,Aw,Wüste / Trockengebiete,
173263,Am,Überschwemmtes Grasland,
173264,Cfa,Tropisches Grasland / Savanne,Argentina
173265,Aw,Tropischer Regenwald,Mexico
173266,Cfa,,Argentina
173267,Cfa,Gemäßigtes Grasland,Argentina
173268,Am,Tropischer Regenwald,Brazil
173269,Aw,Tropischer Nadelwald,Honduras
173270,Aw,Tropischer Trockenwald,Mexico
173271,BWh,Wüste / Trockengebiete,Peru
173272,Cfa,Tropischer Regenwald,Brazil
173273,Cwb,Tropischer Nadelwald,Mexico
173274,Cfa,Tropisches Grasland / Savanne,
173275,Aw,Tropischer Regenwald,Brazil
173276,Am,Tropischer Regenwald,Panama
173277,Cwb,Wüste / Trockengebiete,Mexico
173278,Cfa,Tropischer Regenwald,Brazil
173279,BWh,Wüste / Trockengebiete,Mexico
173280,Cfa,Gemäßigtes Grasland,Argentina
173281,Csb,Gemäßigter Laubwald,Chile
173282,BSk,Wüste / Trockengebiete,Mexico
173283,Cwa,Tropischer Trockenwald,Mexico
173284,Cfb,Gemäßigter Laubwald,Chile
173285,Cfa,,Argentina
173286,Aw,,
173287,Aw,Wüste / Trockengebiete,Ecuador
173288,Aw,Tropischer Regenwald,Venezuela
173289,,Tropischer Regenwald,Ecuador
173290,Csb,Gemäßigter Laubwald,Chile
173291,BSh,Tropischer Trockenwald,Mexico
173292,Aw,Mangroven,Venezuela
173293,Aw,Tropischer Regenwald,Brazil
173294,BSh,Wüste / Trockengebiete,
173295,Aw,,Mexico
173296,Csb,Tropischer Nadelwald,Mexico
173297,Cwa,Tropischer Nadelwald,Mexico
173298,Aw,Tropischer Nadelwald,Mexico
173299,,Tropischer Nadelwald,Mexico
173300,BSk,,
173301,Cfa,Überschwemmtes Grasland,Argentina
173302,Cfa,Tropisches Grasland / Savanne,Brazil
173303,Cfa,Gemäßigtes Grasland,Argentina
173304,Cwa,Tropischer Trockenwald,Mexico
173305,BSh,Wüste / Trockengebiete,Mexico
173306,Aw,Tropischer Nadelwald,Honduras
173307,Cwb,Tropischer Regenwald,Brazil
173308,Am,Tropischer Regenwald,Brazil
173309,Cwb,Wüste / Trockengebiete,Mexico
173310,Am,Überschwemmtes Grasland,
173311,Am,Überschwemmtes Grasland,
173312,Aw,Wüste / Trockengebiete,Ecuador
173313,Cfa,Tropischer Regenwald,Brazil
173314,Cfa,Tropischer Regenwald,Brazil
173315,BWh,Wüste / Trockengebiete,Mexico
173316,BSk,Gemäßigter Laubwald,Chile
173317,BWk,Mittelmeervegetation,Chile
173318,Csb,Tropischer Regenwald,Ecuador
173319,Cwb,Tropisches Grasland / Savanne,Brazil
173320,BSk,,Mexico
173321,Cfa,Tropischer Regenwald,Brazil
173322,Af,,
173323,Cwa,Tropischer Nadelwald,Mexico
173324,Aw,Tropischer Trockenwald,Costa Rica
173325,Cfb,Tropischer Regenwald,Ecuador
173326,Cwb,Tropischer Nadelwald,Mexico
173327,Af,Tropischer Regenwald,Colombia
173328,Cfa,Tropisches Grasland / Savanne,Argentina
173329,Cwa,Tropischer Regenwald,Mexico
173330,Cfa,Gemäßigtes Grasland,Argentina
173331,Cfa,Tropisches Grasland / Savanne,Uruguay
173332,BSh,Wüste / Trockengebiete,Mexico
173333,BSh,Wüste / Trockengebiete,Mexico
173334,BSk,Mittelmeervegetation,Mexico
173335,Csb,Gemäßigter Laubwald,Chile
173336,Af,Tropischer Regenwald,Peru
173337,Csa,Gemäßigter Laubwald,Chile
173338,Aw,Tropisches Grasland / Savanne,Brazil
173339,Csa,Mittelmeervegetation,Chile
173340,Aw,Tropischer Regenwald,Venezuela
173341,Cwb,Wüste / Trockengebiete,Mexico
173342,Cwb,Tropischer Nadelwald,Mexico
173343,Cwb,Gebirgs-Grasland,Bolivia
173344,Cfa,Tropisches Grasland / Savanne,Brazil
173345,Cwb,Wüste / Trockengebiete,Mexico
173346,BSk,Wüste / Trockengebiete,Mexico
173347,BSh,Tropischer Trockenwald,Mexico
173348,Cwb,Tropischer Nadelwald,Mexico
173349,Am,,
173350,Cfb,Tropischer Regenwald,Ecuador
173351,Cfa,Gemäßigtes Grasland,Argentina
173352,BSh,Wüste / Trockengebiete,Mexico
173353,Cfb,Tropischer Regenwald,Ecuador
173354,Am,Mangroven,French Guiana
173355,,Gemäßigter Laubwald,Chile
173356,Aw,Tropisches Grasland / Savanne,Brazil
173357,BSk,Gemäßigter Laubwald,Chile
173358,Cfb,Tropischer Regenwald,Brazil
173359,Cwa,Tropisches Grasland / Savanne,Argentina
173360,,Tropischer Regenwald,Brazil
173361,Cfb,Tropischer Regenwald,Colombia
173362,Cfb,Tropischer Regenwald,Colombia
173363,Csb,Gemäßigter Laubwald,Chile
173364,,Tropischer Regenwald,Ecuador
173365,Cwa,Tropischer Nadelwald,Mexico
173366,BWh,Wüste / Trockengebiete,Peru
173367,Aw,Tropischer Trockenwald,Mexico
173368,Aw,Tropischer Trockenwald,Mexico
173369,BWh,Wüste / Trockengebiete,Peru
173370,Cwb,Tropischer Nadelwald,Mexico
173371,Cfa,Wüste / Trockengebiete,Mexico
173372,BSh,Wüste / Trockengebiete,Brazil
173373,Aw,Tropischer Trockenwald,Mexico
173374,Cwb,Tropischer Nadelwald,Mexico
173375,Cfb,Gemäßigtes Grasland,Argentina
173376,Am,Tropischer Regenwald,
173377,Aw,Tropischer Regenwald,Brazil
173378,Am,Tropischer Regenwald,Mexico
173379,Am,Tropischer Regenwald,Costa Rica
173380,Af,,
173381,Cfa,Tropisches Grasland / Savanne,
173382,Csa,Mittelmeervegetation,Chile
173383,Aw,Tropisches Grasland / Savanne,Brazil
173384,Am,,
173385,Af,Tropischer Regenwald,Colombia
173386,,Tropischer Regenwald,Ecuador
173387,Aw,Tropischer Nadelwald,Mexico
173388,BSk,,
173389,Cfa,Tropischer Regenwald,Argentina
173390,Cwb,Tropischer Regenwald,Peru
173391,Aw,Tropisches Grasland / Savanne,Brazil
173392,Aw,Tropischer Trockenwald,Mexico
173393,Aw,,Ecuador
173394,Cfb,Gemäßigter Laubwald,Chile
173395,Cwb,Wüste / Trockengebiete,Mexico
173396,Cfa,Tropischer Regenwald,Brazil
173397,Cwb,Tropischer Nadelwald,Mexico
173398,Aw,Tropisches Grasland / Savanne,Brazil
173399,Cwb,Wüste / Trockengebiete,Mexico
173400,Cfa,Tropisches Grasland / Savanne,
173401,Cfb,,
173402,Aw,Tropischer Regenwald,Venezuela
173403,Af,Tropischer Regenwald,Colombia
173404,Aw,Wüste / Trockengebiete,Venezuela
173405,Cfa,Gemäßigtes Grasland,Argentina
173406,Cwb,Wüste / Trockengebiete,Mexico
173407,Cfb,Tropischer Regenwald,Brazil
173408,BWh,Wüste / Trockengebiete,Mexico
173409,Cfa,Tropischer Regenwald,Argentina
